"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","hr","n_fog","n_gra","n_llu","n_nie","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nw_55","nw_91","p_max","p_mes","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_min","w_med","tasa_de_paro"
2012,1,42,"SORIA",2,0.35,0.16,0.19,0,0,0,2,0.16,0.19,56,70,0,0,10,13.3333333333333,23.3333333333333,13.3333333333333,0,0,80,0,0,0,0,4.4,11.8,102.78,91.17,90.12,88.78,14.2,-6.3,1.5,9.8,3.7,-2.4,2.3,8,14.7902869757174
2012,1,43,"TARRAGONA",9,12.52,2.39,10.13,0,0,0,9,2.39,10.13,77,62,1.66666666666667,0,13.3333333333333,0,13.3333333333333,6.66666666666667,1.66666666666667,0,6.66666666666667,0,0,36.6666666666667,6.66666666666667,6.65,11.95,102.395,102.885,101.625,100.56,20.45,-1.25,8.85,15.55,9.8,4.05,10.9,11,23.4160443266683
2012,1,44,"TERUEL",4,0.51,0.2,0.31,0,0,0,4,0.2,0.31,62,72.33,13.3333333333333,0,6.66666666666667,8.33333333333333,12.2333333333333,6.66666666666667,1.1,0,68.9,0,0,5.56666666666667,0,6.9,12.17,102.815,93.38,92.21,90.83,16.57,-6.03,2.5,10.73,4.73,-1.3,5.07,6.33,15.8536585365854
2012,1,45,"TOLEDO",6,4.22,0,4.22,0,0,0,6,0,4.22,64.5,66.67,20,0,13.3333333333333,0,11.1,7.76666666666667,0,0,51.1,0,0,1.1,0,4.4,7.17,102.743,98.645,96.407,95.96,17.93,-3.47,5.97,12.83,6.73,0.6,4.43,5.4,27.8966379549875
2012,1,46,"VALENCIA",11,3.21,0.24,2.97,0,0,0,11,0.24,2.97,87.2,66.6,0,0,15,0,12.7666666666667,10.5666666666667,5,3.33333333333333,10.5666666666667,0,3.33333333333333,8.66666666666667,0,37.62,53.85,102.517,100.54,99.227,97.577,23.9,1.7,11.05,16.82,11.1,5.33,10.43,7.8,24.8366521468575
2012,1,47,"VALLADOLID",0,0,0,0,0,0,0,0,0,0,66.33,89,65,0,6.66666666666667,13.3333333333333,21.1,10,1.1,0,77.7666666666667,0,0,0,0,9.63,15.27,102.817,94.627,93.527,92.11,11.93,-6.17,1.13,6.87,2.57,-1.8,3.17,5,19.035153328347
2012,1,48,"VIZCAYA",0,0,0,0,0,0,0,0,0,0,95,82,13.3333333333333,0,76.6666666666667,0,73.3333333333333,63.3333333333333,6.66666666666667,0,3.33333333333333,0,0,10,0,13.17,97.67,102.817,102.44,101.437,100.053,15.53,0.43,8.97,12.1,8.87,5.53,10.57,6.67,15.2170030362565
2012,1,49,"ZAMORA",48,1970.28,24.21,1946.07,0,0,0,48,24.21,1946.07,65.67,83.67,16.6666666666667,0,16.6666666666667,0,15.5666666666667,10,0,0,85.5666666666667,0,0,0,0,2.47,6,103.07,95.2,94.073,92.693,15.47,-6.43,1.47,8.83,3.33,-2.2,3.53,5.5,20.573566084788
2012,1,50,"ZARAGOZA",15,16.01,0.87,15.14,0,0,0,15,0.87,15.14,67.25,72,23.3333333333333,0,16.6666666666667,3.33333333333333,15,6.66666666666667,0,0,53.3333333333333,0,0,21.6666666666667,0,4.5,8.9,102.677,97.655,97.08,95.315,16.8,-4.45,3.05,11.3,5.9,0.45,6.2,10.8,19.4106738100144
2012,2,1,"ALAVA",1,0.53,0,0.53,0,0,0,1,0,0.53,60.5,78,11.6666666666667,0,18.3333333333333,30,45,25,10,0,76.6666666666667,0,0,3.33333333333333,0,19.7,60.75,102.91,97.365,96.645,95.41,20.95,-7.95,-0.55,7.7,3,-1.75,5.8,12,16.3277880468269
2012,2,2,"ALBACETE",19,25.56,0.44,25.12,0,0,0,19,0.44,25.12,45.33,52,6.66666666666667,0,3.33333333333333,5,7.76666666666667,4.43333333333333,0,0,67.7666666666667,0,0,12.2333333333333,0,3.6,4.43,102.35,95.117,94.437,93.1,20.3,-7.87,5.63,11.73,4.83,-2.1,5.63,9.67,29.1838842975207
2012,2,3,"ALICANTE",8,17.48,14.73,2.75,0,0,0,8,14.73,2.75,56.5,52,0,0,10,0,7.5,5,0.833333333333333,0,30,0,0,10,0,4.48,7.15,102.257,102.467,101.737,100.303,23.35,-2.3,8.88,14.55,8.05,1.48,7.65,8.5,29.384410983171
2012,2,4,"ALMERIA",9,20.32,1.4,18.92,0,0,0,9,1.4,18.92,62,49.33,0,0,6.66666666666667,0,8.66666666666667,2.66666666666667,0,0,25.5666666666667,0,0,14.6666666666667,2,1.66,2.16,102.13,99.463,98.568,97.123,21.9,-2.67,7.07,14.03,8.4,2.73,9.87,13.2,34.0160531414337
2012,2,5,"AVILA",81,435.44,6.94,428.5,0,0,0,81,6.94,428.5,42.33,55.5,6.66666666666667,0,6.66666666666667,16.6666666666667,13.3333333333333,3.33333333333333,0,0,80,0,0,23.3333333333333,5.56666666666667,2.23,4.73,102.72,90.2,89.44,88.32,19.07,-9.5,-0.87,9.1,2.83,-3.5,2.37,10.5,25.5154639175258
2012,2,6,"BADAJOZ",24,35.59,3.47,32.12,0,0,0,24,3.47,32.12,48.67,49,6.66666666666667,0,3.33333333333333,0,3.33333333333333,0.566666666666667,0,0,66.6666666666667,0,0,4.66666666666667,0,0.53,0.53,102.528,98.882,97.826,96.526,21.65,-5.52,7.83,14.73,6.83,-1.08,4.67,9.4,32.874139010645
2012,2,7,"ILLES BALEARS",4,0.51,0.42,0.09,0,0,0,4,0.42,0.09,74.44,69.88,4.16666666666667,0,45,12.5,50.9666666666667,32.3666666666667,6.66666666666667,0.466666666666667,13.3333333333333,0,0.833333333333333,29.5333333333333,4.76666666666667,22.09,62.8,102.138,102.573,101.783,100.433,19.74,-1.16,4.38,12.05,7.78,3.44,7.6,14,27.8517270429655
2012,2,8,"BARCELONA",43,13.59,5.69,7.9,0,0,0,43,5.69,7.9,57.33,56.4,5,0,10,6.66666666666667,11.6666666666667,6.66666666666667,0,0,35,0,0,5.56666666666667,0,6.35,8.15,102.147,100.04,99.277,98.18,19.35,-3.55,3.03,11.78,6.98,2.13,8.43,10.5,21.4971936228091
2012,2,9,"BURGOS",18,22.35,3.63,18.72,0,0,0,18,3.63,18.72,49.2,69.2,0,0,6.66666666666667,43.3333333333333,28.6666666666667,20.6666666666667,2.66666666666667,0,81.3333333333333,0,0,12,0,12.22,29.54,102.798,93.523,92.813,91.645,18.96,-10,-1.26,7.34,1.96,-3.42,3.2,10.8,17.2413793103448
2012,2,10,"CACERES",257,240.88,56.41,184.47,0,0,0,257,56.41,184.47,46,43.67,0,0,0,0,2.23333333333333,0,0,0,49.4333333333333,0,0,8.33333333333333,0,0.32,0.42,102.527,99.707,98.59,97.353,20.93,-4.35,7.07,14.37,7.32,0.2,5.83,7.5,30.7948860478043
2012,2,11,"CADIZ",4,14.37,0.04,14.33,0,0,0,4,0.04,14.33,75.43,58,8.33333333333333,0,1.66666666666667,0,5.56666666666667,1.1,0,0,17.2333333333333,0,0,6.1,0.566666666666667,1.83,2.02,102.414,101.29,100.046,98.92,20.62,-1.55,8.33,15.02,9.35,3.67,8.42,11.57,36.2763915547025
2012,2,12,"CASTELLON",10,46.96,22.76,24.2,0,0,0,10,22.76,24.2,56,49.5,0,0,6.66666666666667,0,5,0,0,0,20,0,0,16.6666666666667,0,0.25,0.35,101.633,97.857,96.84,95.56,22.35,-1.45,7.2,14.15,8.35,2.5,8.1,12.33,27.6959945224238
2012,2,13,"CIUDAD REAL",28,34,1.26,32.74,0,0,0,28,1.26,32.74,38,42.5,0,0,6.66666666666667,0,7.76666666666667,4.43333333333333,0,0,78.9,0,0,4.43333333333333,0,5.07,5.57,102.473,94.96,94.087,92.79,20.47,-7.13,3.27,11.1,4.4,-2.37,4.83,9,30.797697368421
2012,2,14,"CORDOBA",3,0.84,0,0.84,0,0,0,3,0,0.84,43.33,41.67,0,0,6.66666666666667,0,6.66666666666667,3.33333333333333,1.1,0,43.3333333333333,0,0,2.23333333333333,0,5.57,6.87,102.47,98.495,97.465,96.245,21.57,-4.8,6.9,14.03,7.57,1.03,7.33,8,32.6755509994874
2012,2,15,"A CORU<U+00C3>",88,135.66,21.79,113.87,0,0,0,88,21.79,113.87,80.17,69.4,12.5,0,20.8333333333333,0,20.5666666666667,8.33333333333333,0,0,20.4666666666667,0,0,22.2333333333333,0,3.65,7.75,102.963,102.24,101.015,99.868,18,-1.17,7.14,12.06,8.04,4,9.7,17.17,17.4256005736823
2012,2,16,"CUENCA",70,87.7,27.39,60.31,0,0,0,70,27.39,60.31,40.25,54.33,0,0,6.66666666666667,6.66666666666667,8.9,2.23333333333333,0,0,84.4333333333333,0,0,16.6666666666667,0,1.6,2.23,102.4,92.973,92.273,91.04,20.57,-9.6,2.33,10.73,3.2,-4.47,3.1,12,24.4877049180328
2012,2,17,"GIRONA",23,11.19,3.35,7.84,0,0,0,23,3.35,7.84,44.5,54.5,10,0,0,6.66666666666667,8.33333333333333,1.66666666666667,0,0,83.3333333333333,0,0,16.6666666666667,0,1.1,1.35,102.06,101.28,100.47,99.45,22.65,-10.25,2.5,11.6,3.75,-4.1,1.55,8,25.923134890731
2012,2,18,"GRANADA",20,27.96,5.71,22.25,0,0,0,20,5.71,22.25,41.67,49.33,0,0,10,0,10,5,0,0,82.2333333333333,0,1.66666666666667,10,1.66666666666667,3.63,5.63,102.393,95.825,93.097,93.645,21.17,-10,3.77,12.77,4.67,-3.53,2.33,7,31.6595945308817
2012,2,19,"GUADALAJARA",56,93.99,39.71,54.28,0,0,0,56,39.71,54.28,39,51.67,0,2.23333333333333,3.33333333333333,10,6.66666666666667,2.23333333333333,0,0,88.9,0,0,10,0,1.67,2.4,102.52,92.645,91.925,90.785,20.7,-11.27,2.17,10.87,2.77,-5.3,2.2,9.67,19.040365575019
2012,2,20,"GUIPUZCOA",1,4.3,0.3,4,0,0,0,1,0.3,4,68.33,74,6.66666666666667,3.33333333333333,25.5666666666667,13.3333333333333,40.5666666666667,29.4333333333333,5,0,45.3333333333333,0,0,7.33333333333333,0,12.4,61.32,102.848,101.686,100.838,99.396,17.72,-5.2,-0.54,7.88,4.24,0.58,8.68,8.17,11.7225566064775
2012,2,21,"HUELVA",37,23.72,3.47,20.25,0,0,0,37,3.47,20.25,67.5,53.75,0,0,6.66666666666667,0,10,1.66666666666667,0,0,19.1666666666667,0,0,7.5,0,0.75,1.05,102.43,101.287,100.077,98.943,21.03,-1.6,10.65,16.1,9.55,3,7.98,8.75,34.6257197696737
2012,2,22,"HUESCA",65,110.11,52.74,57.37,0,0,0,65,52.74,57.37,38,45,3.33333333333333,0,0,0,0,0,0,0,66.6666666666667,0,0,36.6666666666667,3.33333333333333,0,0,102.865,93.755,92.925,91.7,21,-7.6,1.5,12.3,5.5,-1.3,6.9,12.67,15.4450261780105
2012,2,23,"JAEN",13,3.47,0.38,3.09,0,0,0,13,0.38,3.09,41.5,44.6,0,1.66666666666667,3.33333333333333,1.66666666666667,10.4666666666667,6.66666666666667,0,0,57.7666666666667,0,0,8,0.666666666666667,5.07,8.69,102.435,95.785,94.882,93.552,21.8,-6.2,4.37,12.08,5.7,-0.75,5.67,6.83,31.4162234042553
2012,2,24,"LEON",150,2811.7,237.23,2574.47,0,0,0,150,237.23,2574.47,47.25,61.5,1.66666666666667,0,11.6666666666667,5,10,8.33333333333333,2.5,1.66666666666667,81.6666666666667,0,0,15,0.833333333333333,23.05,44.5,102.865,91.995,91.135,89.98,18.78,-9.23,0.55,9.33,2.8,-3.73,4.33,11.25,19.9907019990702
2012,2,25,"LLEIDA",53,205.63,57.45,148.18,0,0,0,53,57.45,148.18,39,46.75,3.33333333333333,0,3.33333333333333,6.66666666666667,13.3333333333333,3.33333333333333,0.833333333333333,0,85,0,0,4.43333333333333,0,3.28,8.35,102.19,100.65,96.23,98.63,20.68,-11.38,-0.23,10.13,2.63,-4.85,2.35,4.75,18.8908926961226
2012,2,26,"LA RIOJA",16,16.68,0.76,15.92,0,0,0,16,0.76,15.92,53,57,0,0,20,10,23.3333333333333,10,0,0,30,0,0,0,0,3.6,7.8,102.74,99.11,98.3,96.95,22.4,-2.9,1.6,10.6,6,1.4,7.6,12,20.0750469043152
2012,2,27,"LUGO",72,215.69,18.99,196.7,0,0,0,72,18.99,196.7,72,75,10,0,26.6666666666667,3.33333333333333,23.3333333333333,16.6666666666667,0,0,60,0,0,0,0,6.5,21.2,102.96,98.65,97.53,96.41,20.5,-7,5.6,11.9,5.7,-0.6,7.6,5,15.282181357007
2012,2,28,"MADRID",55,48.51,1.13,47.38,0,0,0,55,1.13,47.38,43.18,56,8.56666666666667,0,7.13333333333333,9.03333333333333,12.3333333333333,6.33333333333333,0.666666666666667,0,70.3333333333333,0,0,29.1666666666667,1.26666666666667,5.22,10.35,102.577,92.337,91.572,90.374,18.98,-8.48,0.41,9.49,3.5,-2.49,5.13,10.4,18.1485114239557
2012,2,29,"MALAGA",10,803.37,233.34,570.03,0,0,0,10,233.34,570.03,81.2,53,0,0,13.3333333333333,0,8.9,5.56666666666667,1.66666666666667,0,0.666666666666667,0,6.66666666666667,10,0,6.75,10.52,102.358,103.128,102.128,100.8,23.64,2.7,10.8,16.76,12.08,7.34,12.08,11.4,34.1209708488507
2012,2,30,"MURCIA",14,8.79,0,8.79,0,0,0,14,0,8.79,60.11,50.33,0,0.833333333333333,9.16666666666667,0,10.3333333333333,5.66666666666667,0.666666666666667,0,26.6666666666667,0,0,14.4333333333333,0.366666666666667,5.76,8.2,102.287,100.163,99.398,97.947,23.04,-2.46,8.9,14.62,8.48,2.27,9.3,9.78,26.6785665247837
2012,2,31,"NAVARRA",119,120.24,19.86,100.38,0,0,0,119,19.86,100.38,50,57.5,1.66666666666667,0,15,16.6666666666667,22.2333333333333,8.9,0,0,53.3333333333333,0,0,31.6666666666667,0,5.6,15.47,102.72,97.93,97.18,95.91,19.9,-6.97,-0.37,9.13,4.27,-0.67,8.3,22.33,16.2102612527542
2012,2,32,"OURENSE",500,3019.8,294.21,2725.59,0,0,0,500,294.21,2725.59,60.33,61.5,0,0,20,0,11.6666666666667,1.66666666666667,0,0,61.6666666666667,0,0,0,0,1.6,2.65,102.8,98.03,96.905,95.76,23.35,-6.45,8.3,15.55,7.55,-0.5,7.85,5.67,19.7931034482759
2012,2,33,"ASTURIAS",165,834.47,86.95,747.52,0,0,0,165,86.95,747.52,69.86,75.29,16.6666666666667,1.1,36.6666666666667,5.56666666666667,39.1666666666667,30.4333333333333,11.6666666666667,2.1,17.7666666666667,0,0,14.1666666666667,0,39.26,114.51,102.963,99.945,98.898,97.673,14.23,-1.25,3.93,9.05,6,2.9,8.42,10.43,20.5144160962456
2012,2,34,"PALENCIA",37,109.43,30.7,78.73,0,0,0,37,30.7,78.73,44.67,61.33,3.33333333333333,0,26.6666666666667,0,10,4.43333333333333,2.23333333333333,1.1,78.9,0,1.66666666666667,21.1,0,11.5,18.93,102.795,91.91,91.16,89.96,18,-7.53,-0.57,8.53,2.63,-3.3,3.2,13,18.8607594936709
2012,2,35,"LAS PALMAS",3,0.05,0,0.05,0,0,0,3,0,0.05,116.2,60,0,0,2.23333333333333,0,1.66666666666667,0.833333333333333,0,0,0,0,0,19.3333333333333,0,1.13,1.13,102.193,102.753,101.81,101.305,22.18,11.18,17.94,20.02,16.9,13.68,16.08,15.43,33.0901511203752
2012,2,36,"PONTEVEDRA",194,246.64,63.32,183.32,0,0,0,194,63.32,183.32,76,64,11.6666666666667,0,13.3333333333333,0,10,5,0,0,8.33333333333333,0,0,3.33333333333333,0,3.4,4.5,102.8,101.775,100.565,99.44,19.35,-0.35,8.85,14,9.2,4.35,9.35,8.5,25.0865051903114
2012,2,37,"SALAMANCA",62,297.37,5.1,292.27,0,0,0,62,5.1,292.27,43.8,59.4,6.66666666666667,0,10,10,6,2.66666666666667,0,0,86.6666666666667,0,0,4.43333333333333,0,1.86,2.14,102.784,92.016,91.152,89.992,18.34,-9.4,0.92,9.48,2.52,-4.44,1.56,9.33,19.5558297347316
2012,2,38,"S.C. TENERIFE",3,0.08,0.05,0.03,0,0,0,3,0.05,0.03,105.63,61,7.76666666666667,0,24.4333333333333,2.23333333333333,16.2,3.8,0,0,8.76666666666667,0,0,22.5,0,2.56,4.81,102.315,97.375,96.525,95.988,19.28,9.34,14.84,17.25,14.59,11.86,14.06,18.13,30.3564656806978
2012,2,39,"CANTABRIA",58,933.04,18.21,914.83,0,0,0,58,18.21,914.83,71.6,76.2,1.66666666666667,3.33333333333333,38.3333333333333,13.3333333333333,40,33.3333333333333,10,2,32.6666666666667,0,0,15.8333333333333,0,44.16,126.18,102.883,100.02,99.167,97.863,16.24,-2.62,2.78,9,5.36,1.68,6.52,13,18.7391756148251
2012,2,40,"SEGOVIA",11,8.67,0.25,8.42,0,0,0,11,0.25,8.42,40,68,6.66666666666667,0,3.33333333333333,30,25,13.3333333333333,0,0,78.3333333333333,0,0,23.3333333333333,3.33333333333333,4.55,12.9,103.13,87.31,86.565,85.43,15.3,-11.65,-6.55,4.1,-0.25,-4.6,3.65,12,19.8473282442748
2012,2,41,"SEVILLA",10,17.07,2.01,15.06,0,0,0,10,2.01,15.06,53.2,49.6,5,0,6.66666666666667,0,8,1.33333333333333,0,0,50.6666666666667,0,0,2,0,1.16,1.6,102.428,100.652,99.504,98.254,22.34,-5.34,8.68,15.42,7.52,-0.44,5.34,8,30.0530222693531
2012,2,42,"SORIA",31,19.37,2.11,17.26,0,0,0,31,2.11,17.26,37,54,0,0,0,33.3333333333333,3.33333333333333,3.33333333333333,0,0,90,0,0,26.6666666666667,0,6.2,6.2,102.59,90.49,89.87,88.7,18.7,-8.5,-2.9,7.1,1.7,-3.6,5.5,13,14.7902869757174
2012,2,43,"TARRAGONA",33,77.69,9.74,67.95,0,0,0,33,9.74,67.95,59.75,50.25,1.66666666666667,0,5,0,5.83333333333333,1.66666666666667,0,0,15,0,0,44.4333333333333,0,2,2.18,102.13,102.105,101.355,100.155,22.93,-1.9,6.2,13.85,8.58,3.25,8.63,14,23.4160443266683
2012,2,44,"TERUEL",21,11.83,4.04,7.79,0,0,0,21,4.04,7.79,42,54,5,0,3.33333333333333,8.33333333333333,6.66666666666667,3.33333333333333,0,0,77.7666666666667,0,0,14.4333333333333,0,2.27,3.23,102.565,92.64,91.895,90.74,19.2,-8.5,1.43,9.6,2.9,-3.87,2.67,10.67,15.8536585365854
2012,2,45,"TOLEDO",49,104.22,10.26,93.96,0,0,0,49,10.26,93.96,39.25,44,0,0,3.33333333333333,0,5,3.33333333333333,0,0,66.6666666666667,0,0,2.23333333333333,0,4.35,4.8,102.51,98.095,96.177,95.945,20.5,-7.2,3.5,11.85,5.25,-1.45,7.35,9.2,27.8966379549875
2012,2,46,"VALENCIA",35,26.28,10.88,15.4,0,0,0,35,10.88,15.4,68.67,51,0,0,8.33333333333333,0,5,1.1,0,0,26.1,0,0,14.6666666666667,2,1.2,1.35,102.26,99.663,98.95,97.577,24.87,-2.22,8.87,14.67,8.43,2.15,8.5,10.4,24.8366521468575
2012,2,47,"VALLADOLID",9,15.46,1.51,13.95,0,0,0,9,1.51,13.95,47,61.67,6.66666666666667,0,13.3333333333333,5,6.66666666666667,0,0,0,87.7666666666667,0,0,0,0,0.4,0.57,102.603,94.23,93.347,92.11,19.2,-8.73,1.7,9.87,2.83,-4.17,2.23,9.33,19.035153328347
2012,2,48,"VIZCAYA",2,1.45,0.43,1.02,0,0,0,2,0.43,1.02,72.5,70,10,3.33333333333333,36.6666666666667,10,36.6666666666667,31.1,7.76666666666667,0,16.6666666666667,0,0,13.3333333333333,1.1,14.07,60.9,102.98,103.04,102.17,100.72,17.75,-2.05,3.5,9.9,6.3,2.65,8.6,10,15.2170030362565
2012,2,49,"ZAMORA",201,4896.95,254.91,4642.04,0,0,0,201,254.91,4642.04,46,56.33,3.33333333333333,0,6.66666666666667,0,2.23333333333333,1.1,0,0,88.9,0,0,4.43333333333333,0,1.13,1.2,102.88,94.84,93.927,92.693,19.93,-10.37,3.9,11.9,3.67,-4.63,3.93,7.33,20.573566084788
2012,2,50,"ZARAGOZA",103,118.2,13.79,104.41,0,0,0,103,13.79,104.41,44,50.5,0,0,6.66666666666667,8.33333333333333,6.66666666666667,5.56666666666667,0,0,61.1,0,0,35.5666666666667,1.1,3.57,4.87,102.427,97.025,96.807,95.07,19.97,-6.93,1.17,10.13,4.37,-1.43,6.9,16,19.4106738100144
2012,3,1,"ALAVA",8,34.92,24.64,10.28,0,0,0,8,24.64,10.28,74.5,65,11.6666666666667,0,38.3333333333333,0,35,26.6666666666667,0,0,36.6666666666667,0,0,3.33333333333333,0,5.05,23.5,102.62,97.555,96.525,95.15,25.6,-2.3,5.95,16.85,8.8,0.7,4.55,10.5,16.3277880468269
2012,3,2,"ALBACETE",14,3.51,0.36,3.15,0,0,0,14,0.36,3.15,65.67,53.67,3.33333333333333,0,13.3333333333333,3.33333333333333,16.6666666666667,11.6666666666667,3.33333333333333,1.66666666666667,13.3333333333333,0,3.33333333333333,1.1,0,30.2,35.4,102.39,95.49,94.63,93.293,24.5,-1.03,6.47,17.5,10.23,3.07,7.1,6.5,29.1838842975207
2012,3,3,"ALICANTE",15,57.11,2.83,54.28,0,0,0,15,2.83,54.28,84,57.25,1.66666666666667,0,13.3333333333333,0,13.3333333333333,7.76666666666667,3.33333333333333,1.1,0,0,0,1.1,0,58.57,64.53,102.41,102.793,101.897,100.437,24.28,2.3,11.05,18.85,12.3,5.73,10.68,8.25,29.384410983171
2012,3,4,"ALMERIA",9,7.34,0,7.34,0,0,0,9,0,7.34,91.6,56.5,0,0,23.3333333333333,0,19.3333333333333,10.6666666666667,1.33333333333333,0,0,0,0,14,0,7.04,14.02,102.15,100.642,99.768,98.438,22.55,4.8,12.9,18.15,13.08,7.9,11.78,13.5,34.0160531414337
2012,3,5,"AVILA",55,52.84,4.15,48.69,0,0,0,55,4.15,48.69,55,50,0,0,16.6666666666667,13.3333333333333,17.7666666666667,10,0,0,41.1,0,0,5.56666666666667,0,5.07,10.3,102.45,90.25,89.49,88.21,22.33,-4.27,4.43,15.1,8.33,1.5,6.7,7.33,25.5154639175258
2012,3,6,"BADAJOZ",44,36.94,12.47,24.47,0,0,0,44,12.47,24.47,73.4,49.6,3.33333333333333,0,6.66666666666667,0,7.23333333333333,3.33333333333333,0.566666666666667,0,3.33333333333333,0,0,6.66666666666667,0,4.03,4.88,102.32,98.225,97.398,96.085,26.72,-0.02,15.14,20.24,12.84,5.38,10.96,9.4,32.874139010645
2012,3,7,"ILLES BALEARS",12,19.77,4.54,15.23,0,0,0,12,4.54,15.23,104.22,69.63,10.8333333333333,0,26.6666666666667,0,21.6666666666667,10.8333333333333,2.5,0,1.26666666666667,0,0.833333333333333,11.9,0.466666666666667,11.35,22.09,102.377,102.713,102.032,100.605,23.19,3.26,11.93,17.68,12.29,6.84,12.1,11.89,27.8517270429655
2012,3,8,"BARCELONA",55,22.38,16.35,6.03,0,0,0,55,16.35,6.03,86.5,60.17,6.66666666666667,0,16.6666666666667,0,12.2333333333333,8.33333333333333,2.76666666666667,1.1,3.9,0,3.33333333333333,5.33333333333333,0,24.02,28.58,102.353,100.483,99.55,98.047,24.12,2.73,12.68,18.02,12.37,6.7,10.9,11.4,21.4971936228091
2012,3,9,"BURGOS",49,62.42,1.99,60.43,0,0,0,49,1.99,60.43,59.25,56.5,0,0,16.6666666666667,10,24.1666666666667,13.3333333333333,1.66666666666667,0,59.1666666666667,0,3.33333333333333,12.5,0,9.3,17.63,102.518,93.655,92.79,91.265,23.88,-5.3,6.9,15.93,7.78,-0.38,4.7,11.25,17.2413793103448
2012,3,10,"CACERES",187,370.34,43.69,326.65,0,0,0,187,43.69,326.65,66.75,45.5,0,0,10,0,4,0.666666666666667,0.666666666666667,0,1.66666666666667,0,0,6.66666666666667,0,2.8,2.88,102.337,99.44,98.49,97.047,26.2,0.33,13.93,20,13,5.98,10.73,10,30.7948860478043
2012,3,11,"CADIZ",6,2.59,0,2.59,0,0,0,6,0,2.59,105.57,65.14,8.33333333333333,0,18.3333333333333,0,18.3333333333333,13.3333333333333,3.33333333333333,0,0,0,3.33333333333333,18.3333333333333,1.1,13.2,27.52,102.26,100.894,99.94,98.708,23.23,4.56,14.36,18.73,14.1,9.41,13.93,16.29,36.2763915547025
2012,3,12,"CASTELLON",13,18.48,2.27,16.21,3,1,3.75,10,1.27,12.46,72.67,57.5,0,0,6.66666666666667,0,10,7.76666666666667,3.33333333333333,1.1,11.1,0,0,6.66666666666667,0,26.3,33.1,102.32,102.79,101.79,100.27,23.7,1.63,9.63,16.67,10.93,5.1,9.97,10.33,27.6959945224238
2012,3,13,"CIUDAD REAL",31,28.9,7.4,21.5,0,0,0,31,7.4,21.5,60,48,0,0,13.3333333333333,3.33333333333333,19.1666666666667,8.33333333333333,2.5,0.833333333333333,8.33333333333333,0,3.33333333333333,1.66666666666667,0,18.68,26.28,102.307,94.97,94.12,92.753,25.08,-1.13,7.08,17.83,10.75,3.58,8.6,7.75,30.797697368421
2012,3,14,"CORDOBA",6,16.47,1,15.47,0,0,0,6,1,15.47,67,47,0,0,20,0,11.6666666666667,10,0,0,0,0,0,0,0,3.85,9.3,102.315,98.29,97.415,96.155,26.4,1.07,11.23,19.57,12.97,6.37,12,8.5,32.6755509994874
2012,3,15,"A CORU<U+00C3>",228,1720.26,1059.64,660.62,0,0,0,228,1059.64,660.62,94.67,64.6,15,1.66666666666667,25,0,24.6666666666667,17.3333333333333,2.66666666666667,0,1.66666666666667,0,2.5,9.33333333333333,0,10.82,27.2,102.53,101.71,100.618,99.128,24.62,1.93,10.4,17.6,12.42,7.18,13.05,14,17.4256005736823
2012,3,16,"CUENCA",48,61.89,20.21,41.68,0,0,0,48,20.21,41.68,51,47,0,0,16.6666666666667,3.33333333333333,18.3333333333333,8.33333333333333,3.33333333333333,0,31.6666666666667,0,0,8.33333333333333,0,14.2,25.6,102.323,93.617,92.737,91.427,24.4,-3.35,4.6,16.8,9,1.25,5.7,11,24.4877049180328
2012,3,17,"GIRONA",19,334.17,289.62,44.55,0,0,0,19,289.62,44.55,61.5,54.5,23.3333333333333,0,13.3333333333333,0,13.3333333333333,11.6666666666667,5,3.33333333333333,33.3333333333333,0,0,8.33333333333333,0,49.25,64.95,102.38,92.905,92.1,90.82,22.25,-4.4,7.05,14.8,8.1,1.4,6.35,9.5,25.923134890731
2012,3,18,"GRANADA",19,122.18,6.77,115.41,0,0,0,19,6.77,115.41,62.33,52.5,1.66666666666667,0,18.3333333333333,0,15.8333333333333,7.5,1.66666666666667,0.833333333333333,28.3333333333333,0,0,0,0,14.43,20.85,102.293,94.003,93.193,92.01,25.15,-2.45,8.73,18.85,10.35,1.8,7.4,8.5,31.6595945308817
2012,3,19,"GUADALAJARA",58,108.08,41,67.08,0,0,0,58,41,67.08,54.33,49.33,0,0,10,2.23333333333333,10,4.43333333333333,1.1,0,62.2333333333333,0,0,1.66666666666667,0,7.13,9.07,102.4,92.945,92.055,90.695,24.73,-4.37,6.47,17.73,8.67,-0.43,3.27,8,19.040365575019
2012,3,20,"GUIPUZCOA",12,65.67,47.23,18.44,0,0,0,12,47.23,18.44,93.17,72.5,16.6666666666667,2.23333333333333,30,0,36.1,28.3333333333333,5,0,1.1,0,3.33333333333333,10,0.566666666666667,12.55,51.72,102.566,101.776,100.614,99.222,24.1,1.97,9.03,15.23,10.68,6.05,11.68,8.5,11.7225566064775
