"anho","mes","idprovincia","nombre","numero_de_incendios","superficie_total_quemada","sup_total_arbolada","sup_total_desarbolada","naturales_casos","naturales_total_arbolada","naturales_total_noarboalda","antropicos_casos","sup_antropicos_total_arbolada","sup_antropicos_total_noarbolada","e","evap","glo","hr","inso","n_cub","n_des","n_fog","n_gra","n_llu","n_nie","n_nub","np_001","np_010","np_100","np_300","nt_00","nt_30","n_tor","nv_0050","nv_0100","nv_1000","nw_55","nw_91","p_max","p_mes","p_sol","q_mar","q_max","q_med","q_min","ta_max","ta_min","ti_max","tm_max","tm_mes","tm_min","ts_10","ts_20","ts_50","ts_min","w_med","w_rec","tasa_de_paro"
2000,2,21,"HUELVA",4,5.5,1,4.5,0,0,0,4,1,4.5,111,674,41758,67,8.6,0,17,3,0,1,0,12,0.5,0,0,0,0,0,0,0,1,2,0,0,0.05,0.05,79,1028.3,1034.8,1025.8,1019.4,23.55,3.35,16.4,19.95,13.1,6.25,15.9,15.6,14.7,9,7,168,NA
2000,2,22,"HUESCA",14,46.67,18.71,27.96,0,0,0,14,18.71,27.96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,2,0,0,6,0,-9999,-9999,-9999,-9999,6,0,2.7,5,-9999,-9999,-9999,-9999,-9999,20.8,-2.3,8.4,14.3,8.2,2.1,-9999,-9999,-9999,7.3,7,162,NA
2000,2,23,"JAEN",1,1.5,0,1.5,0,0,0,1,0,1.5,83,1042,-9999,54,-9999,0,22,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,1028.9,968.3,960.8,955.1,21.6,5.8,14.4,17.9,13.5,9.1,-9999,-9999,-9999,12.4,6,-9999,NA
2000,2,24,"LEON",69,1223.9,3.5,1220.4,0,0,0,69,3.5,1220.4,75.25,486.5,31123,74.75,6,4,9,3.5,0,6,0,16,4.75,2.75,0.5,0.25,6.75,0,0,0,0,1.5,3.25,0,10.75,20.98,56,1029.53,920.88,913.03,907.45,17.68,-1.13,6.15,11.7,6.78,1.83,7.2,6.8,7.2,5.08,9.5,219.25,NA
2000,2,25,"LLEIDA",25,79.5,8.79,70.71,0,0,0,25,8.79,70.71,78,955,36213,63,8,2,12,2,0,1,0,15,0,0,0,0,6,0,0,0,0,2,5,1,0,0,75,1027.5,1013.3,1003.3,991.3,22,-1,11,17.8,10.2,2.6,8.5,8.6,8.3,9.7,10,235,NA
2000,2,26,"LA RIOJA",38,22.91,1.45,21.46,0,0,0,38,1.45,21.46,82,1144,26255,69,5.1,4,4,4,0,6,0,21,2,1,0,0,4,0,0,0,0,3,3,0,1.7,1.8,48,1029.1,993.7,985.3,979,19.6,-2.2,10.4,14.8,9.1,3.5,-9999,-9999,-9999,9.2,9,243,NA
2000,2,27,"LUGO",34,49.82,2.12,47.7,0,0,0,34,2.12,47.7,100,280,-9999,84,2.7,-9999,-9999,9,0,21,0,-9999,15,9,0,0,4,0,0,0,0,9,0,0,8.7,35.4,25,1029.7,982.1,976.1,968.1,20.5,-2.6,9,13.8,8.6,3.3,8.5,8.7,-9999,9.2,7,139,NA
2000,2,28,"MADRID",27,18.2,0,18.2,0,0,0,27,0,18.2,73.14,803,36374,62.14,7.57,2.57,8.14,3,0,1.71,0.14,18.29,1.57,1,0,0,3.57,0,0,0.29,0.43,1.43,0.83,0,1.8,3.23,70.43,1028.06,935.27,928.46,921.33,18.87,-0.29,9.73,15.13,9.11,3.06,3.5,2.3,1.3,6.47,6.71,164.6,NA
2000,2,29,"MALAGA",2,2.04,0,2.04,0,0,0,2,0,2.04,124,976,-9999,73,8.7,0,13,2,0,0,0,16,0,0,0,0,0,0,0,0,0,1,7,0,0,0,80,1027.7,1034.2,1026.8,1019.6,25.4,4.6,18,20.2,14.3,8.5,-9999,-9999,-9999,13.6,16,417,NA
2000,2,30,"MURCIA",17,8.05,0.04,8.01,0,0,0,17,0.04,8.01,94.83,790.67,40324,60.67,8.37,1,10.33,1,0,1,0,17.67,0,0,0,0,0.17,0,0,0,0,0.33,0.17,0,0,0,77.67,1029.48,1034.28,1024.68,1015.53,25.7,2.22,15.75,20.23,13.67,7.08,15.3,14.4,14.1,11.28,8.17,175.33,NA
2000,2,31,"NAVARRA",0,0,0,0,0,0,0,0,0,0,78,723,-9999,69,4.7,9,1,0.5,0,12.5,0,19,6.25,2.25,0.5,0,5.5,0,0,0,0,1,2.67,0,4.85,12.15,45,1029.1,983.3,974.6,967,20.85,-1.75,10.15,14.63,9.2,3.68,-9999,-9999,-9999,9.63,10,233.33,NA
2000,2,32,"OURENSE",284,361.69,24.41,337.28,0,0,0,284,24.41,337.28,93.67,352,-9999,76.33,3.4,15,2,8,0,15,0,12,10.33,5.33,0.33,0,1.67,0,0,0,0,1,0,0,8.17,23.37,31,1022.75,977,970.1,963,22.23,0.23,8.77,14.8,9.47,4.17,10.2,10.6,10.3,8.93,2,54.5,NA
2000,2,33,"ASTURIAS",125,789.5,122.1,667.4,0,0,0,125,122.1,667.4,95.75,482.67,20917,81.67,2.9,12.67,0.67,4.33,0,15.67,0,15.67,14,8.5,1.33,0.33,2.29,0,0,0,0,2.67,4,0.29,24.07,51.22,27.67,1028.1,1017.27,1008.83,1000.63,17.04,2.14,8.63,12.67,9.44,6.21,-9999,9.2,9.4,10.19,9.86,232.29,NA
2000,2,34,"PALENCIA",5,13,1.3,11.7,0,0,0,5,1.3,11.7,65.33,-9999,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.33,2.33,0,0,13.33,0,-9999,-9999,-9999,-9999,0.33,0,2.93,6.03,-9999,1023.95,916.3,908.5,902.85,19,-2.67,5.77,12.97,6.73,0.5,-9999,-9999,-9999,4.13,6.67,169,NA
2000,2,35,"LAS PALMAS",0,0,0,0,0,0,0,0,0,0,167,1537,-9999,76.25,7.77,1.67,7,0,0,1.5,0,20.33,1.4,0.8,0.2,0,0,0,0.25,0,0,1,4.33,0,6.06,6.22,69.67,1023.4,1029.4,1020.47,1008.97,25.84,11.08,18.66,20.84,17.6,14.28,21.3,19.6,20.4,18,17.6,430.67,NA
2000,2,36,"PONTEVEDRA",42,31.92,2.35,29.57,0,0,0,42,2.35,29.57,112.5,277.5,-9999,82.5,3.5,12.5,4.5,14,0,15.5,0,12,15.5,11,2,0,0,0,0,0,0,5,0,0,16.6,70.25,32.5,1029.55,1013.35,1007.5,999,19.7,4.5,10.6,14.7,11.3,7.9,10.6,10.6,10.6,10.85,5.5,130.5,NA
2000,2,37,"SALAMANCA",9,16.6,6.3,10.3,0,0,0,9,6.3,10.3,71.25,665,-9999,66,6.7,4,6,6,0,2,0,19,2.5,0.5,0,0,13.25,0,0,0,0,3,0.5,0,1.28,1.48,63,1029,947.2,940.08,934.18,20,-3.23,10.63,15.08,7.83,0.6,7.4,7.3,7.2,6.43,7.5,157,NA
2000,2,38,"S.C. TENERIFE",3,1.61,0.04,1.57,0,0,0,3,0.04,1.57,137,1064.5,-9999,69,7.18,2.83,12.33,1.17,0,2.83,0.17,13.83,2.25,1.25,0.88,0.13,0.38,0,0.67,0.5,0,0,6.14,0.14,25.19,28.26,64.33,1024.08,975.63,966.73,955.65,24.29,10.84,15.99,19.44,16.51,13.55,-9999,-9999,-9999,17.04,16.33,333.75,NA
2000,2,39,"CANTABRIA",67,1403.98,70.61,1333.37,0,0,0,67,70.61,1333.37,111.5,600,19236,83,2.7,18,1,3,0,19.5,0,10,13.5,7.5,0.25,0,3.75,0,0,0,0,1.5,5,0.5,7.68,32.5,25.5,1028.95,1034.9,1025.3,1016.6,19.65,0.85,10.15,14.13,10.23,6.28,10.3,10.6,10.7,10.6,12,277,NA
2000,2,40,"SEGOVIA",0,0,0,0,0,0,0,0,0,0,58.5,741,-9999,62.5,6,4,5,5,0,7,0,20,6,3.5,0,0,6.5,0,0,0,0,2,1,0,2.6,6.4,56,1032.7,876.65,869.4,862.7,15.4,-2.55,5,10.1,6,1.8,6.6,6.1,5.6,6.2,6,153,NA
2000,2,41,"SEVILLA",1,3,3,0,0,0,0,1,3,0,100,1278.5,-9999,60,8.95,0,13,5.5,0,1,0,16,1,0.33,0,0,0,0,0,0.5,0.5,2.5,0,0,0.53,0.57,82,1027,1029.2,1019.85,1013.55,23.37,2,16.47,20.33,12.97,5.47,-9999,-9999,-9999,9.27,8,189,NA
2000,2,42,"SORIA",3,7.7,4.7,3,0,0,0,3,4.7,3,64,714,-9999,62,6.7,2,8,0,0,8,0,19,5,1,0,0,8,0,0,0,0,0,0,0,2.8,3.7,63,1029.1,911.4,904.1,898.5,18.8,-4,7.8,13.8,7.4,0.9,6.3,6.1,6.2,6.4,6,161,NA
2000,2,43,"TARRAGONA",26,88.09,37.09,51,0,0,0,26,37.09,51,91.5,1152.5,-9999,61.5,7.4,2.5,6,3,0,1.5,0,20.5,1,0,0,0,0.5,0,0,0,0,2,9.5,1.5,0.25,0.25,69.5,1025.9,1028.9,1018.25,1004.3,22.7,0.6,15.05,19.05,12.8,6.5,-9999,-9999,-9999,13.05,11.5,220,NA
2000,2,44,"TERUEL",12,47.52,28.43,19.09,0,0,0,12,28.43,19.09,68,967,-9999,65,6.95,1,5.5,1,0,1.33,0,22.5,1,0.25,0,0,11.75,0,0,0,0,1,1.33,0,0.7,0.75,65,1028.7,932,923.95,914.2,20.78,-3.23,10.83,16.08,8.8,1.48,7.8,6.75,6.15,7.28,6,145.33,NA
2000,2,45,"TOLEDO",4,21,0,21,0,0,0,4,0,21,79,595,38061,61,8.2,1,8,8,0,2,0,20,1,1,0,0,3,0,0,0,2,0,1,0,1.5,1.5,76,1028.4,973.5,967.1,959.9,21.6,-1.7,14,18.2,10.5,2.8,11.3,9.9,9,7.8,7,194,NA
2000,2,46,"VALENCIA",22,18.45,1.04,17.41,0,0,0,22,1.04,17.41,107.5,632,38790,66,8.2,0.5,9.5,2,0,0.5,0,19,0,0,0,0,4,0,0,0,0,0,0.8,0,0,0,76,1026.65,1032.45,1022.25,1012.5,25.5,1.28,15.23,19.6,12.78,5.95,-9999,-9999,-9999,11.6,7.83,166.75,NA
2000,2,47,"VALLADOLID",2,1.39,1.39,0,0,0,0,2,1.39,0,74.33,613.5,29855,68.67,6.35,6.5,7,9.5,0,2.5,0,15.5,2,0.67,0,0,11,0,0,0,0,5.5,0,0,1.5,2.17,59,1028.67,945.43,937.53,932.5,20,-3.03,9.97,14.6,7.7,0.8,6.4,6.55,6.35,4.57,5.67,145.67,NA
2000,2,48,"VIZCAYA",6,5.15,3.7,1.45,0,0,0,6,3.7,1.45,106,551,18379,78,2.7,16,0,6,0,18,0,13,16,9.5,1.25,0,1.33,0,0,0,0,1,7.25,1,14.63,60.18,26,1029.1,1033.6,1024.3,1016.6,20.07,0.37,9.2,14.07,10.13,6.1,-9999,-9999,-9999,10.97,13,285.5,NA
2000,2,49,"ZAMORA",83,811.7,49,762.7,0,0,0,83,49,762.7,73.67,547,-9999,70.33,5.5,3,6,6,0,2,0,20,3.33,1,0.33,0,12.33,0,0,0,0,2,0,0,7.7,8.63,51,1030.9,948,940.4,934.9,18.8,-3.03,9.63,14,7.33,0.63,8.3,7.2,7.8,4.93,5.33,133.67,NA
2000,2,50,"ZARAGOZA",24,17.34,1.69,15.65,0,0,0,24,1.69,15.65,76,1249.5,-9999,61.5,7.25,0,8,0.5,0,1,0,21,0.6,0.2,0,0,8,0,0,0,0,0.5,4.2,0,1.18,1.32,67.5,1027.75,974.9,966.5,959.75,19.86,-2.6,10.86,15.34,8.88,2.46,12.7,11.8,10.6,8.08,10.4,209.5,NA
2000,3,1,"ALAVA",19,158.33,70.86,87.47,0,0,0,19,70.86,87.47,79,574,-9999,74,5.4,11,4,7,0,9,2,16,9,8,1,0,10,0,0,0,1,4,0,0,10.7,43.8,45,1023,972.1,962.1,950.1,21.8,-2,5.5,14.1,8,1.8,-9999,-9999,-9999,8.8,9,188,NA
2000,3,2,"ALBACETE",9,55.46,44.65,10.81,0,0,0,9,44.65,10.81,69.5,1322,49721,54,7.9,4,8,3.5,0.5,7,0,19,4.5,3.5,0,0,3,0,2,0,1,3,3,0,3.1,10.7,66,1020.8,951.55,940.65,928.8,24.3,-2.5,11.6,18.15,10.8,3.35,-9999,-9999,-9999,8,10,288,NA
2000,3,3,"ALICANTE",12,6.31,0.94,5.37,0,0,0,12,0.94,5.37,107.5,934.5,-9999,64,8.05,4.5,7,0,0,8.5,0,19.5,7.67,3.33,0.33,0.33,0,0,1,0,0,0,0.33,0,25.13,31.33,67,1020.5,1026,1013.7,999.75,25.53,4.1,15.47,19.53,14,8.47,-9999,-9999,-9999,13.47,8.67,171.5,NA
2000,3,4,"ALMERIA",1,1,0,1,0,0,0,1,0,1,115,1421,56234,64,8.5,1,4,0,0,1,0,26,1,0,0,0,0,0,0,0,0,0,2,0,0.4,0.4,70,1019.5,1029,1017,1003,23.2,8.8,18,20,15.5,11.1,-9999,-9999,-9999,14.2,16,315,NA
2000,3,5,"AVILA",18,56.25,5.5,50.75,1,0,7,17,5.5,43.75,61,886,-9999,59,7.2,5,5,0,3,4,2,21,8,6,2,0,11,0,1,0,0,0,0,0,24.4,54.4,60,1020.4,902.3,891.3,880.7,20.4,-4,6.6,13.5,7.2,1,8.8,8.9,8.7,5.3,7,143,NA
2000,3,6,"BADAJOZ",1,1,0,1,0,0,0,1,0,1,108,904,-9999,65,8.2,4,10,1,0,7,0,17,5,4,0.5,0,0,0,1,0,0,0,0.67,0,7.9,16.1,68,1020.9,1006.9,997.7,986.1,27.53,1.47,16.17,21.5,13.87,6.13,16.2,14.5,13.3,10.33,8,166.33,NA
2000,3,7,"ILLES BALEARS",9,10.76,1.71,9.05,0,0,0,9,1.71,9.05,111.38,1108.25,49381,71.5,7.53,4.25,7,2.5,0,3.25,0,19.75,4.38,2.38,0.38,0,0.56,0,0.75,0,0,0.75,2.29,0,7.9,12.38,63.33,1020.38,1028.95,1016.98,1002.33,23.89,3.67,12.86,17.8,12.93,8,-9999,-9999,-9999,13.29,10.43,305.25,NA
2000,3,8,"BARCELONA",41,18.73,9.5,9.23,0,0,0,41,9.5,9.23,101.5,790,45501,69.5,6.75,5,5.5,2.5,0,7,0,20.5,6.33,3,1,0,0.2,0,1,0,0,0.5,1.33,0,12.3,26.53,56.5,1019.75,1006.75,995.15,981.75,22.72,3.44,11.96,16.68,12.28,7.84,-9999,-9999,-9999,11.4,11.2,221,NA
2000,3,9,"BURGOS",141,1165.78,130.47,1035.31,0,0,0,141,130.47,1035.31,66,811,-9999,64.67,6.6,6,6,1,0,6,2,19,9,5.67,0.33,0,11,0,0,0,0,1,1.67,0,9.13,24.33,56,1023.75,947.65,936.2,923.95,22.53,-4,6.4,14.2,7.47,0.7,8,8.2,7.3,5.37,9.67,201,NA
2000,3,10,"CACERES",79,329.65,96.72,232.93,1,0,0.01,78,96.72,232.92,86,1225,52589,57,7.8,6,10,0,0,7,0,15,5.67,4,1.33,0,0,0,2,0,0,0,0.33,0,11.73,25.7,65,1020.4,984.7,974.3,963.8,24.27,2.07,12.6,18.83,12.87,6.83,15.5,14.5,14,10.93,7.5,175.33,NA
2000,3,11,"CADIZ",7,16.22,0.15,16.07,0,0,0,7,0.15,16.07,114.67,1180.67,56792,63.33,8.17,3.67,9.67,1.67,0,3,0,17.67,2.2,0.6,0.4,0,0,0,1.33,0,0,1.33,5.6,0,7.06,7.38,67.67,1020.47,1026.6,1018.07,1007.93,24.16,7.58,16.62,20.02,15.34,10.64,-9999,-9999,-9999,13.7,15.2,345,NA
2000,3,12,"CASTELLON",10,7.43,1.35,6.08,0,0,0,10,1.35,6.08,115,873,-9999,70,7.1,-9999,-9999,0,0,7,0,-9999,5,2,1,0.5,0,0,0,0,0,0,0,0,33.8,42.45,59,1019.7,1025.9,1014.4,1001,24.2,3.6,11.8,19.1,14,8.9,-9999,-9999,-9999,12.2,8.5,159,NA
2000,3,13,"CIUDAD REAL",3,2.24,0,2.24,0,0,0,3,0,2.24,75,838,51175,53,7.8,3,11,1,0,5,0,17,4,3,0,0,2,0,0,0,1,0,0,0,6,11.2,65,1020.3,958.3,947.1,935.9,25.2,-0.4,12,19.1,12,4.9,12,11.7,11.6,9.2,3,64,NA
2000,3,14,"CORDOBA",0,0,0,0,0,0,0,0,0,0,97,1339,-9999,58,8,2,11,1,0,6,0,18,3.33,2,0.67,0,0.75,0,1,0,0,0,0.33,0,16.37,21.67,67,1020.5,1019.6,1009.5,999.3,25,1.73,12.38,19.2,12.75,6.3,-9999,-9999,-9999,10.95,7.5,164,NA
2000,3,15,"A CORU<U+00C3>",747,2422.47,879.68,1542.79,2,0,0.61,745,879.68,1542.18,90,724,48464,65.33,7,4,14,6.67,0,6.67,0,13,6,4,0.4,0,1.25,0,1.33,0,0,2.67,3.14,0.14,9.52,22.08,58,1021.66,1012.45,1002.63,990.27,23.24,1.43,10.58,15.98,11.24,6.4,12.4,12.2,12.55,11.46,11.14,274.83,NA
2000,3,16,"CUENCA",13,9.73,5.53,4.2,0,0,0,13,5.53,4.2,68,1142,-9999,59,6.9,-9999,-9999,0,4,4,1,-9999,8,5,2,0,4,0,1,-9999,-9999,-9999,0,0,13.5,41.5,58,1020.6,922.2,910.9,898.8,24.3,-3.3,9,16.4,9.3,2.2,-9999,-9999,-9999,6.7,7,104,NA
2000,3,17,"GIRONA",30,35.55,12.91,22.64,0,0,0,30,12.91,22.64,71,869,-9999,66.5,6.5,4,9,3,0,10,0,18,8,7,1,0,2,0,1,0,0,1,2,0,13.7,32,55,1019.75,1016.9,917.4,990.7,26,-2,11.2,18.1,10.6,3,11.5,11,11.4,7.4,7.5,171.5,NA
2000,3,18,"GRANADA",5,3.82,0.1,3.72,0,0,0,5,0.1,3.72,76,1055,57268,54,8.25,4,9,0.5,0,3,0,18,3,2.5,1,0,0.5,0,0,0,0,0,0,0,19.4,24.9,68.5,1020.1,957.35,946.75,935.8,25.8,0.65,13.45,20.05,12.1,4.25,-9999,-9999,-9999,7.6,9,195,NA
2000,3,19,"GUADALAJARA",11,29.49,9,20.49,0,0,0,11,9,20.49,64.5,-9999,-9999,58.5,6.4,7,11.5,1,0,5.5,0.5,12.5,5,4.5,0.5,0,17.5,0,1.5,0,0,0.5,1.5,0,11.55,23.3,54,1019.4,932.25,921,908.7,24.4,-6.3,7.95,16.85,8.15,-0.55,-9999,-9999,-9999,5.5,4.5,72,NA
2000,3,20,"GUIPUZCOA",16,99,35.9,63.1,0,0,0,16,35.9,63.1,96,620.5,35060,78,4.6,14,4.5,5,0,12,0,12.5,11.75,8.5,3.5,0.75,0,0,1.5,0,0,2.5,4.75,0.25,40.13,113.63,39,1022.95,1017.55,1006.8,993.2,19.15,1.48,8.6,13.48,9.65,5.85,9.3,9.2,9.5,13.15,10.25,233.25,NA
2000,3,21,"HUELVA",11,34.24,28.74,5.5,0,0,0,11,28.74,5.5,111,959,54646,64,8.1,2,13,1,0,5,0,16,4,4,0.5,0,0,0,2,0,0,0,0,0,9.2,26.05,67,1020.2,1026.6,1017.8,1007.7,25.6,3.75,16.65,20.85,14.3,7.7,18.7,18.3,17.2,10.55,8.5,192.5,NA
2000,3,22,"HUESCA",14,192.16,28.61,163.55,0,0,0,14,28.61,163.55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,6,1,0,6,0,-9999,-9999,-9999,-9999,3,0,16.2,39.3,-9999,-9999,-9999,-9999,-9999,23.4,-3,8.1,14.8,8.6,2.3,-9999,-9999,-9999,7.1,6,151,NA
2000,3,23,"JAEN",6,8.24,1,7.24,0,0,0,6,1,7.24,81,-9999,-9999,51,-9999,2,16,0,0,3,0,13,3,2,0,0,0,0,0,0,0,0,0,0,7.05,12.05,-9999,1020.5,963.1,953.2,942.3,24.8,4.8,11.8,18.4,13.9,9.3,-9999,-9999,-9999,14.6,7,159,NA
2000,3,24,"LEON",363,12154.17,377.25,11776.92,0,0,0,363,377.25,11776.92,68,893,50120,64.75,7.9,3,12,0,0,6,0,16,7,4.75,0.5,0,11,0,0,0,0,0,2,0,10.23,24.1,66,1021.95,917.78,906.55,894.7,20.93,-4.73,5.33,13.85,7.5,1.18,10.7,10,10.1,6.45,9.5,206.5,NA
2000,3,25,"LLEIDA",20,64.82,37.84,26.98,0,0,0,20,37.84,26.98,76.33,1122,49347,60.67,7.7,6,12,5,2,4,0,13,8,5.33,1.67,0,8.33,0,1,0,0,4,1.67,0,16.37,38.7,65,1019.95,979.9,967.55,953.25,25.07,-2.07,11.47,17.97,10.13,2.23,11.8,11.8,11.3,6.67,7,164.33,NA
2000,3,26,"LA RIOJA",58,37.3,5.52,31.78,0,0,0,58,5.52,31.78,80,1639,-9999,63,7,7,6,1,2,7,0,18,9,3,0,0,5,0,1,0,0,0,4,0,4.4,12.7,59,1022.5,989.7,979.1,967.1,25.2,-3.2,8.2,16.6,10.1,3.7,-9999,-9999,-9999,8,11,290,NA
2000,3,27,"LUGO",421,1567.94,200.19,1367.75,5,0,1.48,416,200.19,1366.27,88,497,-9999,76,6.1,-9999,-9999,17,2,7,1,-9999,10,7,0,0,8,0,0,0,0,12,0,0,9.3,33.9,51,1022.8,979.4,969.5,957,23.8,-3.6,9.2,15.7,8.7,1.6,10,10.3,-9999,7.8,7,157,NA
2000,3,28,"MADRID",51,15.96,0,15.96,0,0,0,51,0,15.96,67.71,1158.33,50120,54.71,7.51,5,9.29,2.43,0.14,4.71,1.86,16.71,6,4.57,1.71,0,3.14,0,0.57,0.14,0.14,1.57,0.67,0,20.66,42.46,63,1020.11,932.81,921.53,910.06,21.97,-1.69,7.21,15.9,10.24,4.56,5.9,5.5,4.7,9.01,8.43,225,NA
2000,3,29,"MALAGA",7,6.45,1.14,5.31,0,0,0,7,1.14,5.31,123,1058,-9999,71,7.6,2,8,2,0,4,0,21,3,2,1,0,0,0,1,0,0,0,3,0,12.4,13.7,63,1020.5,1031.6,1019.7,1007.5,26,6,16,20.1,14.7,9.3,-9999,-9999,-9999,14.8,15,362,NA
2000,3,30,"MURCIA",22,10.19,2.03,8.16,1,0.01,0,21,2.02,8.16,97.67,988.67,51821,59.83,7.73,3.67,8,0.33,0,4.67,0,19.33,2.83,1.83,0.17,0,0,0,1,0,0,0,0.5,0,4.47,6.68,64.33,1022.43,1029.8,1017.7,1004.2,25.1,3.32,16.32,20.3,14.15,7.98,17.5,16.6,16.3,12.9,9.33,185,NA
2000,3,31,"NAVARRA",0,0,0,0,0,0,0,0,0,0,73,1082,-9999,62,6.1,9,8,0,0,8,1,14,7.5,6,0,0,2.5,0,0,0,0,0,3.67,0,6.78,25.03,51,1022.7,979,968.7,956.3,23.4,-1.55,10.05,16.23,10.28,4.33,-9999,-9999,-9999,9.65,13,299.33,NA
2000,3,32,"OURENSE",1309,3769.69,887.57,2882.12,2,0.1,0.02,1307,887.47,2882.1,80.67,730,-9999,63,7.2,5,8,4,0,8,0,18,6.5,4.5,1.5,0,5.33,0,1,0,0,1,0,0,10.4,27.7,60,1014.75,973.45,962.65,950.65,25.3,-2.3,11.53,18.33,10.53,2.67,12.3,12.6,12.4,7.83,3,62,NA
2000,3,33,"ASTURIAS",451,3396.66,562.63,2834.03,0,0,0,451,562.63,2834.03,89.5,560.33,39076,81,5.4,9.67,4,4.67,0.33,10.33,0.67,17.33,10.25,6.63,2.13,0.13,3.25,0,1.33,0,0.33,2.33,3.5,0.13,18.9,54.65,45.67,1022.87,1015.07,1003.57,989.9,17.7,0.54,6.64,12.45,8.83,5.13,-9999,10.7,11.2,9.34,10.63,238.5,NA
2000,3,34,"PALENCIA",10,14.91,0.04,14.87,0,0,0,10,0.04,14.87,60,-9999,-9999,59.67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6,4.67,1,0,12,0,-9999,-9999,-9999,-9999,2.33,0,13.63,25.97,-9999,1016.75,913.3,902.3,890.8,21.57,-4.57,4.87,13.67,7.43,1.07,-9999,-9999,-9999,6.87,10.33,241.67,NA
2000,3,35,"LAS PALMAS",2,1.22,1.22,0,0,0,0,2,1.22,0,161.33,1849.67,-9999,71.25,7.13,1.33,11,0,0,0.5,0,18.67,0.17,0,0,0,0,0.2,0.25,0,0,0,4.75,0.25,0.05,0.05,59,1016.43,1021.13,1013.57,1008.17,29.12,12.48,19.52,22.5,18.92,15.28,23.9,22.6,22.2,20.64,16.6,353.5,NA
2000,3,36,"PONTEVEDRA",810,1157.79,269.74,888.05,1,0.01,0.01,809,269.73,888.04,99,778,-9999,64.5,8,2,12,4,0,7.5,0,17,7.5,4.5,1,0,0,0,2.5,0,0,0.5,0,0,14.35,29.65,66.5,1021.25,1009.05,999.5,988.1,27.1,2.1,12.25,18.85,13.3,7.65,12.85,13.1,13.15,13.2,6,147,NA
2000,3,37,"SALAMANCA",26,31.19,3.33,27.86,0,0,0,26,3.33,27.86,64.25,1063,-9999,57.5,6.9,5,7,0,0,6,0,19,5.25,3,0.25,0,10.75,0,0,0,0,0,0.5,0,7.65,16.75,58,1020.85,943.73,932.88,922,22.58,-4.7,10.68,16.25,8.68,1.08,10.8,10.3,10,5.85,9,198.25,NA
2000,3,38,"S.C. TENERIFE",8,15.88,14.77,1.11,0,0,0,8,14.77,1.11,138.63,1164.25,-9999,66,7.67,1.17,13.17,0.67,0,1,0,16.67,1.13,0.38,0,0,0.63,0.25,0.17,0,0,0.33,2.14,0,0.78,0.94,63.33,1017.58,968.42,960.92,955.13,27.2,11.39,17.09,20.61,17.38,14.1,-9999,-9999,-9999,18.05,13,225.5,NA
2000,3,39,"CANTABRIA",98,808.05,75.34,732.71,0,0,0,98,75.34,732.71,104,853,38572,81,5.15,11.5,5.5,1.5,1.5,12.5,0,14,11.25,9,2.25,0.75,4,0,3,0,0,1,4.25,0,32.48,86.18,43.5,1023.75,1031.6,1020.1,1005.8,19.23,0.9,8.83,14,9.55,5.05,10.4,11,11.4,9.2,12.75,270.5,NA
2000,3,40,"SEGOVIA",1,1.5,1.5,0,0,0,0,1,1.5,0,53.5,1073,-9999,58.5,7.3,6,7,0,1,5,1,18,10,6,1,0,11,0,1,0,0,0,3.5,0,10.3,35.9,61,1024.4,874.65,862.45,848.85,18.4,-6,1.4,10.5,5.85,1.3,9.8,9,8.4,6.95,8,202.5,NA
2000,3,41,"SEVILLA",5,3.51,2.91,0.6,0,0,0,5,2.91,0.6,104.5,1554,-9999,57.5,7.65,2,10,3,0.5,3.5,0,19,3.5,2.5,1,0,0,0,1.5,0,0.5,1,1,0,16.65,23,64,1019.1,1021.25,1012.05,1002,28.75,4.2,17.05,23.05,15.7,8.3,-9999,-9999,-9999,11.9,10.5,219,NA
2000,3,42,"SORIA",10,11.37,3.46,7.91,0,0,0,10,3.46,7.91,63,1082,-9999,58,7.5,10,8,1,1,8,2,13,9,6,0,0,9,0,0,0,0,1,2,0,5.4,19.4,63,1021.1,908.7,897.4,884.7,23,-3.4,5.8,14.3,8,1.6,8.1,8,-9999,5.8,9,200,NA
2000,3,43,"TARRAGONA",18,677.75,515.81,161.94,0,0,0,18,515.81,161.94,103.33,1336,-9999,64.33,7.2,5,6,2,0,5,0,20,4,3.67,1.33,1,0,0,1.5,0,0,0.5,5,0.33,35.37,46.1,60,1020.05,1023.75,1012.5,999.05,25.3,4.1,13.4,19.4,14.1,8.7,-9999,-9999,-9999,12,10.67,220.33,NA
2000,3,44,"TERUEL",16,9.6,2.07,7.53,0,0,0,16,2.07,7.53,72,1394,-9999,65,7.25,5,8,1,0.33,7.33,0.33,18,6.75,5.5,0.25,0,9,0,0.33,0,0,1,1.33,0,8.35,23.75,61,1021.3,928.75,917.65,905.4,23.6,-2.15,8.48,16.43,9.43,2.4,9.8,8.95,8.5,7.73,7,157.67,NA
